year,rank,mean,song,artist,occ
2003,7,4.708333333333333,Beautiful,Snoop Dogg Featuring Pharrell & Uncle Charlie Wilson,49
2003,8,3.2244897959183674,Walked Outta Heaven,Jagged Edge,21
2003,9,5.1521739130434785,Beautiful,Snoop Dogg Featuring Pharrell & Uncle Charlie Wilson,49
2003,10,3.625,Walked Outta Heaven,Jagged Edge,21
2004,1,16.673076923076923,Yeah!,Usher Featuring Lil Jon & Ludacris,64
2004,2,3.173076923076923,Yeah!,Usher Featuring Lil Jon & Ludacris,64
2004,3,4.326923076923077,Yeah!,Usher Featuring Lil Jon & Ludacris,64
2004,4,5.519230769230769,Yeah!,Usher Featuring Lil Jon & Ludacris,64
2004,5,2.6538461538461537,Let Me Love You,Mario,9
2004,6,5.480769230769231,Yeah!,Usher Featuring Lil Jon & Ludacris,64
2004,7,4.5,Yeah!,Usher Featuring Lil Jon & Ludacris,64
2004,8,3.1153846153846154,Yeah!,Usher Featuring Lil Jon & Ludacris,64
2004,9,1.5384615384615385,Roses,OutKast,16
2004,10,3.5961538461538463,Yeah!,Usher Featuring Lil Jon & Ludacris,64
2005,1,3.3076923076923075,Let Me Love You,Mario,9
2005,2,1.8461538461538463,Since U Been Gone,Kelly Clarkson,14
2005,3,2.5961538461538463,Since U Been Gone,Kelly Clarkson,14
2005,4,3.230769230769231,Soul Survivor,Young Jeezy Featuring Akon,25
2005,5,3.0,Soul Survivor,Young Jeezy Featuring Akon,25
2005,6,1.6153846153846154,Since U Been Gone,Kelly Clarkson,14
2005,7,3.0384615384615383,Soul Survivor,Young Jeezy Featuring Akon,25
2005,8,2.8653846153846154,Soul Survivor,Young Jeezy Featuring Akon,25
2005,9,3.173076923076923,Since U Been Gone,Kelly Clarkson,14
2005,10,2.019230769230769,I Don't Want To Be,Gavin DeGraw,26
2006,1,4.153846153846154,Hips Don't Lie,Shakira Featuring Wyclef Jean,17
2006,2,3.0576923076923075,Hips Don't Lie,Shakira Featuring Wyclef Jean,17
2006,3,2.2115384615384617,(When You Gonna) Give It Up To Me,Sean Paul Feat. Keyshia Cole,27
2006,4,2.9019607843137254,(When You Gonna) Give It Up To Me,Sean Paul Feat. Keyshia Cole,27
2006,5,3.0961538461538463,(When You Gonna) Give It Up To Me,Sean Paul Feat. Keyshia Cole,27
2006,6,3.3461538461538463,(When You Gonna) Give It Up To Me,Sean Paul Feat. Keyshia Cole,27
2006,7,4.666666666666667,(When You Gonna) Give It Up To Me,Sean Paul Feat. Keyshia Cole,27
2006,8,5.040816326530612,Ain't No Other Man,Christina Aguilera,21
2006,9,3.3255813953488373,Ain't No Other Man,Christina Aguilera,21
2006,10,3.5208333333333335,Hips Don't Lie,Shakira Featuring Wyclef Jean,17
2007,1,2.519230769230769,Kiss Kiss,Chris Brown Featuring T-Pain,16
2007,2,3.2884615384615383,Kiss Kiss,Chris Brown Featuring T-Pain,16
2007,3,3.6153846153846154,Kiss Kiss,Chris Brown Featuring T-Pain,16
2007,4,3.4615384615384617,Kiss Kiss,Chris Brown Featuring T-Pain,16
2007,5,2.269230769230769,The Way I Are,Timbaland Featuring Keri Hilson,12
2007,6,2.2115384615384617,What Time Is It,High School Musical 2 Cast,13
2007,7,2.0576923076923075,Hate That I Love You,Rihanna Featuring Ne-Yo,18
2007,8,1.2692307692307692,Don't Matter,Akon,10
2007,9,4.153846153846154,Hate That I Love You,Rihanna Featuring Ne-Yo,18
2007,10,2.3461538461538463,The Way I Are,Timbaland Featuring Keri Hilson,12
2008,1,7.75,Lollipop,Lil Wayne Featuring Static Major,44
2008,2,7.480769230769231,Lollipop,Lil Wayne Featuring Static Major,44
2008,3,6.1923076923076925,Lollipop,Lil Wayne Featuring Static Major,44
2008,4,6.153846153846154,Lollipop,Lil Wayne Featuring Static Major,44
2008,5,3.5384615384615383,Touch My Body,Mariah Carey,22
2008,6,3.2884615384615383,Kiss Kiss,Chris Brown Featuring T-Pain,16
2008,7,5.480769230769231,Lollipop,Lil Wayne Featuring Static Major,44
2008,8,4.519230769230769,Touch My Body,Mariah Carey,22
2008,9,3.9038461538461537,Lollipop,Lil Wayne Featuring Static Major,44
2008,10,3.173076923076923,Got Money,Lil Wayne Featuring T-Pain,22
2009,1,3.480769230769231,Empire State Of Mind,Jay-Z + Alicia Keys,21
2009,2,2.5384615384615383,Empire State Of Mind,Jay-Z + Alicia Keys,21
2009,3,4.153846153846154,Empire State Of Mind,Jay-Z + Alicia Keys,21
2009,4,2.1538461538461537,Party In The U.S.A.,Miley Cyrus,20
2009,5,1.9038461538461537,Empire State Of Mind,Jay-Z + Alicia Keys,21
2009,6,1.8076923076923077,Party In The U.S.A.,Miley Cyrus,20
2009,7,1.3653846153846154,My Life Would Suck Without You,Kelly Clarkson,11
2009,8,1.2115384615384615,Party In The U.S.A.,Miley Cyrus,20
2009,9,1.5384615384615385,Whatever You Like,T.I.,16
2009,10,2.269230769230769,Empire State Of Mind,Jay-Z + Alicia Keys,21
2010,1,4.653846153846154,Rude Boy,Rihanna,30
2010,2,4.153846153846154,Rude Boy,Rihanna,30
2010,3,5.423076923076923,Grenade,Bruno Mars,37
2010,4,3.826923076923077,Rude Boy,Rihanna,30
2010,5,5.326923076923077,Grenade,Bruno Mars,37
2010,6,3.2115384615384617,Rude Boy,Rihanna,30
2010,7,2.4038461538461537,Dynamite,Taio Cruz,15
2010,8,5.730769230769231,Hard,Rihanna Featuring Jeezy,80
2010,9,7.653846153846154,Hard,Rihanna Featuring Jeezy,80
2010,10,7.25,Hard,Rihanna Featuring Jeezy,80
2011,1,5.326923076923077,Grenade,Bruno Mars,37
2011,2,6.346153846153846,Grenade,Bruno Mars,37
2011,3,5.384615384615385,Grenade,Bruno Mars,37
2011,4,5.846153846153846,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,21
2011,5,6.346153846153846,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,21
2011,6,5.8076923076923075,Grenade,Bruno Mars,37
2011,7,7.519230769230769,Cheers (Drink To That),Rihanna,179
2011,8,7.75,Cheers (Drink To That),Rihanna,179
2011,9,3.3461538461538463,Grenade,Bruno Mars,37
2011,10,7.826923076923077,Cheers (Drink To That),Rihanna,179
2012,1,7.8076923076923075,Locked Out Of Heaven,Bruno Mars,49
2012,2,3.269230769230769,Locked Out Of Heaven,Bruno Mars,49
2012,3,3.2884615384615383,One More Night,Maroon 5,29
2012,4,5.0576923076923075,Locked Out Of Heaven,Bruno Mars,49
2012,5,3.5576923076923075,One More Night,Maroon 5,29
2012,6,2.25,Locked Out Of Heaven,Bruno Mars,49
2012,7,4.019230769230769,Locked Out Of Heaven,Bruno Mars,49
2012,8,1.0576923076923077,Boyfriend,Justin Bieber,9
2012,9,2.4423076923076925,One More Night,Maroon 5,29
2012,10,2.230769230769231,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,21
2013,1,5.4423076923076925,Locked Out Of Heaven,Bruno Mars,49
2013,2,5.846153846153846,Locked Out Of Heaven,Bruno Mars,49
2013,3,3.25,We Can't Stop,Miley Cyrus,16
2013,4,1.0384615384615385,We Can't Stop,Miley Cyrus,16
2013,5,1.4230769230769231,We Can't Stop,Miley Cyrus,16
2013,6,1.2115384615384615,Scream & Shout,will.i.am & Britney Spears,6
2013,7,2.7884615384615383,Locked Out Of Heaven,Bruno Mars,49
2013,8,2.326923076923077,One More Night,Maroon 5,29
2013,9,3.673076923076923,Locked Out Of Heaven,Bruno Mars,49
2013,10,2.5384615384615383,Locked Out Of Heaven,Bruno Mars,49
2014,1,1.5384615384615385,All About That Bass,Meghan Trainor,3
2014,2,1.5769230769230769,Anaconda,Nicki Minaj,5
2014,3,2.173076923076923,Animals,Maroon 5,19
2014,4,4.923076923076923,Animals,Maroon 5,19
2014,5,2.1538461538461537,Animals,Maroon 5,19
2014,6,1.4807692307692308,Am I Wrong,Nico & Vinz,16
2014,7,2.3461538461538463,Animals,Maroon 5,19
2014,8,3.0576923076923075,Animals,Maroon 5,19
2014,9,2.549019607843137,Summer,Calvin Harris,16
2014,10,1.8431372549019607,Am I Wrong,Nico & Vinz,16
2015,1,2.326923076923077,What Do You Mean?,Justin Bieber,10
2015,2,3.4615384615384617,Sorry,Justin Bieber,12
2015,3,3.9423076923076925,Earned It (Fifty Shades Of Grey),The Weeknd,16
2015,4,3.1153846153846154,Earned It (Fifty Shades Of Grey),The Weeknd,16
2015,5,3.25,Earned It (Fifty Shades Of Grey),The Weeknd,16
2015,6,3.4038461538461537,Earned It (Fifty Shades Of Grey),The Weeknd,16
2015,7,2.826923076923077,Focus,Ariana Grande,38
2015,8,2.1538461538461537,Animals,Maroon 5,19
2015,9,2.480769230769231,Animals,Maroon 5,19
2015,10,1.7307692307692308,Animals,Maroon 5,19
2016,1,2.7547169811320753,Black Beatles,Rae Sremmurd Featuring Gucci Mane,12
2016,2,1.509433962264151,Sorry,Justin Bieber,12
2016,3,1.3962264150943395,Sorry,Justin Bieber,12
2016,4,2.0943396226415096,Sorry,Justin Bieber,12
2016,5,3.339622641509434,Sorry,Justin Bieber,12
2016,6,1.7547169811320755,Don't Let Me Down,The Chainsmokers Featuring Daya,7
2016,7,1.9375,Don't Let Me Down,The Chainsmokers Featuring Daya,7
2016,8,2.7,When Doves Cry,Prince,24
2016,9,1.7924528301886793,Black Beatles,Rae Sremmurd Featuring Gucci Mane,12
2016,10,1.9183673469387754,Dangerous Woman,Ariana Grande,14
2017,1,2.2884615384615383,Bad And Boujee,Migos Featuring Lil Uzi Vert,32
2017,2,6.115384615384615,Bad And Boujee,Migos Featuring Lil Uzi Vert,32
2017,3,2.826923076923077,Bad And Boujee,Migos Featuring Lil Uzi Vert,32
2017,4,1.3076923076923077,Bad And Boujee,Migos Featuring Lil Uzi Vert,32
2017,5,0.7692307692307693,Attention,Charlie Puth,5
2017,6,3.3846153846153846,Bad And Boujee,Migos Featuring Lil Uzi Vert,32
2017,7,1.9423076923076923,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,19
2017,8,4.538461538461538,Congratulations,Post Malone Featuring Quavo,39
2017,9,5.288461538461538,Congratulations,Post Malone Featuring Quavo,39
2017,10,5.576923076923077,Strip That Down,Liam Payne Featuring Quavo,56
2018,1,10.153846153846153,This Is America,Childish Gambino,62
2018,2,8.442307692307692,This Is America,Childish Gambino,62
2018,3,6.211538461538462,Sicko Mode,Travis Scott,43
2018,4,4.25,This Is America,Childish Gambino,62
2018,5,3.0384615384615383,No Brainer,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",35
2018,6,5.0,Sicko Mode,Travis Scott,43
2018,7,8.634615384615385,This Is America,Childish Gambino,62
2018,8,6.538461538461538,Sicko Mode,Travis Scott,43
2018,9,7.5576923076923075,Sicko Mode,Travis Scott,43
2018,10,7.153846153846154,No Brainer,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",35
2019,1,7.403846153846154,Lose You To Love Me,Selena Gomez,31
2019,2,4.846153846153846,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,33
2019,3,4.211538461538462,Sicko Mode,Travis Scott,43
2019,4,9.442307692307692,Sicko Mode,Travis Scott,43
2019,5,9.26923076923077,Sicko Mode,Travis Scott,43
2019,6,6.019230769230769,Lose You To Love Me,Selena Gomez,31
2019,7,6.826923076923077,Sicko Mode,Travis Scott,43
2019,8,5.9423076923076925,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,33
2019,9,4.788461538461538,Lose You To Love Me,Selena Gomez,31
2019,10,6.365384615384615,Sicko Mode,Travis Scott,43
2020,1,8.538461538461538,Trollz,6ix9ine & Nicki Minaj,64
2020,2,8.692307692307692,Yummy,Justin Bieber,47
2020,3,4.269230769230769,Rockstar,DaBaby Featuring Roddy Ricch,21
2020,4,6.173076923076923,Rockstar,DaBaby Featuring Roddy Ricch,21
2020,5,4.096153846153846,Stupid Love,Lady Gaga,32
2020,6,5.653846153846154,Baby Pluto,Lil Uzi Vert,41
2020,7,3.826923076923077,Rockstar,DaBaby Featuring Roddy Ricch,21
2020,8,5.25,34+35,Ariana Grande,45
2020,9,5.4423076923076925,Rockstar,DaBaby Featuring Roddy Ricch,21
2020,10,6.5576923076923075,Yummy,Justin Bieber,47
2021,1,2.1346153846153846,Industry Baby,Lil Nas X & Jack Harlow,14
2021,2,3.8653846153846154,34+35,Ariana Grande,45
2021,3,4.730769230769231,Levitating,Dua Lipa,41
2021,4,6.134615384615385,34+35,Ariana Grande,45
2021,5,4.903846153846154,Levitating,Dua Lipa,41
2021,6,6.019230769230769,34+35,Ariana Grande,45
2021,7,3.392156862745098,Go Crazy,Chris Brown & Young Thug,19
2021,8,6.423076923076923,Levitating,Dua Lipa,41
2021,9,6.403846153846154,34+35,Ariana Grande,45
2021,10,5.25,Levitating,Dua Lipa,41
